stop_name,stop_id,published_line,bus_id,scheduled_arrival,predicted_arrival,actual_arrival,scheduled_delay_minutes,prediction_error_minutes,initial_distance,date,day_of_week,hour_of_day,timestamp
5 AV/UNION ST,308207,B63,MTA NYCT_373,2025-04-10 20:13:58,2025-04-10 20:21:38,2025-04-10 20:27:41,7.6807,6.0391,Unknown,2025-04-10,Thursday,20,2025-04-10 20:27:41
5 AV/UNION ST,308207,M86-SBS,MTA NYCT_5519,2025-04-14 15:35:18,2025-04-14 15:44:35,2025-04-14 14:58:06,9.2974,-46.4853,2 stops away,2025-04-14,Monday,15,2025-04-14 14:58:06
5 AV/UNION ST,308207,M86-SBS,MTA NYCT_5517,2025-04-07 18:05:05,2025-04-07 18:11:06,2025-04-07 18:08:46,6.0286,-2.332,13 stops away,2025-04-07,Monday,18,2025-04-07 18:08:46
W 86 ST/AMSTERDAM AV,401912,B63,MTA NYCT_439,2025-04-09 12:47:19,2025-04-09 12:51:46,2025-04-09 13:12:00,4.4635,20.2218,Unknown,2025-04-09,Wednesday,12,2025-04-09 13:12:00
W 86 ST/AMSTERDAM AV,401912,B63,MTA NYCT_417,2025-04-16 13:45:28,2025-04-16 14:08:04,2025-04-16 14:22:18,22.6089,14.2402,4 stops away,2025-04-16,Wednesday,13,2025-04-16 14:22:18
W 86 ST/AMSTERDAM AV,401912,B63,MTA NYCT_386,2025-04-18 19:29:05,2025-04-18 19:42:38,2025-04-18 19:33:37,13.5606,-9.0169,4 stops away,2025-04-18,Friday,19,2025-04-18 19:33:37
5 AV/9 ST,308204,B63,MTA NYCT_758,2025-04-11 15:47:34,2025-04-11 15:49:55,2025-04-11 15:56:51,2.3534,6.9391,5 stops away,2025-04-11,Friday,15,2025-04-11 15:56:51
5 AV/UNION ST,308207,M86-SBS,MTA NYCT_6157,2025-04-10 09:50:38,2025-04-10 10:14:13,2025-04-10 10:11:54,23.5929,-2.3259,8 stops away,2025-04-10,Thursday,9,2025-04-10 10:11:54
5 AV/UNION ST,308207,M86-SBS,MTA NYCT_6157,2025-04-08 15:44:51,2025-04-08 16:11:42,2025-04-08 15:44:00,26.8507,-27.6953,18 stops away,2025-04-08,Tuesday,15,2025-04-08 15:44:00
5 AV/9 ST,308204,M86-SBS,MTA NYCT_6226,2025-04-14 21:53:29,2025-04-14 22:04:54,2025-04-14 21:57:22,11.4278,-7.5291,15 stops away,2025-04-14,Monday,21,2025-04-14 21:57:22
5 AV/9 ST,308204,M86-SBS,MTA NYCT_5528,2025-04-18 22:28:11,2025-04-18 22:31:22,2025-04-18 22:12:43,3.1842,-18.6491,15 stops away,2025-04-18,Friday,22,2025-04-18 22:12:43
W 86 ST/AMSTERDAM AV,401912,B63,MTA NYCT_772,2025-04-18 17:38:34,2025-04-18 18:03:36,2025-04-18 17:41:58,25.0351,-21.6292,Unknown,2025-04-18,Friday,17,2025-04-18 17:41:58
5 AV/9 ST,308204,B63,MTA NYCT_771,2025-04-10 13:32:06,2025-04-10 13:55:43,2025-04-10 13:08:27,23.6264,-47.2631,4 stops away,2025-04-10,Thursday,13,2025-04-10 13:08:27
5 AV/UNION ST,308207,M86-SBS,MTA NYCT_6226,2025-04-19 18:53:14,2025-04-19 19:22:32,2025-04-19 19:22:15,29.3153,-0.2959,19 stops away,2025-04-19,Saturday,18,2025-04-19 19:22:15
W 86 ST/AMSTERDAM AV,401912,M86-SBS,MTA NYCT_5519,2025-04-17 17:01:17,2025-04-17 17:12:46,2025-04-17 16:38:11,11.4974,-34.581,9 stops away,2025-04-17,Thursday,17,2025-04-17 16:38:11
W 86 ST/AMSTERDAM AV,401912,M86-SBS,MTA NYCT_5784,2025-04-15 15:26:05,2025-04-15 15:21:05,2025-04-15 14:49:17,-5.0,-31.7866,9 stops away,2025-04-15,Tuesday,15,2025-04-15 14:49:17
5 AV/9 ST,308204,B63,MTA NYCT_771,2025-04-12 15:56:58,2025-04-12 16:15:52,2025-04-12 16:00:03,18.901,-15.8054,13 stops away,2025-04-12,Saturday,15,2025-04-12 16:00:03
5 AV/9 ST,308204,B63,MTA NYCT_386,2025-04-14 13:48:21,2025-04-14 14:10:44,2025-04-14 13:42:44,22.3853,-27.996,17 stops away,2025-04-14,Monday,13,2025-04-14 13:42:44
5 AV/UNION ST,308207,B63,MTA NYCT_381,2025-04-11 08:51:00,2025-04-11 09:18:45,2025-04-11 08:48:39,27.7656,-30.107,20 stops away,2025-04-11,Friday,8,2025-04-11 08:48:39
W 86 ST/AMSTERDAM AV,401912,M86-SBS,MTA NYCT_5508,2025-04-18 15:21:29,2025-04-18 15:25:46,2025-04-18 15:08:52,4.2926,-16.909,1 stops away,2025-04-18,Friday,15,2025-04-18 15:08:52
5 AV/9 ST,308204,M86-SBS,MTA NYCT_6157,2025-04-13 20:24:43,2025-04-13 20:29:03,2025-04-13 19:41:06,4.3478,-47.9529,7 stops away,2025-04-13,Sunday,20,2025-04-13 19:41:06
W 86 ST/AMSTERDAM AV,401912,B63,MTA NYCT_439,2025-04-15 17:12:24,2025-04-15 17:28:49,2025-04-15 17:16:32,16.4255,-12.2912,2 stops away,2025-04-15,Tuesday,17,2025-04-15 17:16:32
W 86 ST/AMSTERDAM AV,401912,M86-SBS,MTA NYCT_5508,2025-04-15 16:45:54,2025-04-15 17:20:49,2025-04-15 17:26:29,34.9216,5.6638,18 stops away,2025-04-15,Tuesday,16,2025-04-15 17:26:29
W 86 ST/AMSTERDAM AV,401912,B63,MTA NYCT_381,2025-04-14 17:46:36,2025-04-14 18:20:54,2025-04-14 18:21:53,34.3043,0.9836,8 stops away,2025-04-14,Monday,17,2025-04-14 18:21:53
W 86 ST/AMSTERDAM AV,401912,B63,MTA NYCT_386,2025-04-08 19:06:57,2025-04-08 19:22:16,2025-04-08 18:41:06,15.3272,-41.1659,13 stops away,2025-04-08,Tuesday,19,2025-04-08 18:41:06
5 AV/9 ST,308204,M86-SBS,MTA NYCT_5587,2025-04-15 18:05:39,2025-04-15 18:26:18,2025-04-15 18:24:37,20.6609,-1.6882,5 stops away,2025-04-15,Tuesday,18,2025-04-15 18:24:37
W 86 ST/AMSTERDAM AV,401912,M86-SBS,MTA NYCT_6226,2025-04-19 13:18:55,2025-04-19 13:41:18,2025-04-19 13:41:33,22.3882,0.2469,11 stops away,2025-04-19,Saturday,13,2025-04-19 13:41:33
5 AV/UNION ST,308207,B63,MTA NYCT_403,2025-04-09 21:58:47,2025-04-09 22:21:49,2025-04-09 21:44:55,23.0433,-36.9074,12 stops away,2025-04-09,Wednesday,21,2025-04-09 21:44:55
5 AV/UNION ST,308207,M86-SBS,MTA NYCT_5519,2025-04-18 15:33:53,2025-04-18 15:43:36,2025-04-18 15:38:17,9.7255,-5.3088,17 stops away,2025-04-18,Friday,15,2025-04-18 15:38:17
W 86 ST/AMSTERDAM AV,401912,B63,MTA NYCT_388,2025-04-16 10:30:18,2025-04-16 10:52:40,2025-04-16 10:34:56,22.3681,-17.7329,1 stops away,2025-04-16,Wednesday,10,2025-04-16 10:34:56
5 AV/9 ST,308204,B63,MTA NYCT_771,2025-04-11 18:14:42,2025-04-11 18:32:23,2025-04-11 18:32:39,17.6988,0.2653,4 stops away,2025-04-11,Friday,18,2025-04-11 18:32:39
5 AV/UNION ST,308207,B63,MTA NYCT_417,2025-04-10 17:42:32,2025-04-10 17:46:55,2025-04-10 18:07:05,4.3951,20.1641,Unknown,2025-04-10,Thursday,17,2025-04-10 18:07:05
5 AV/9 ST,308204,B63,MTA NYCT_469,2025-04-20 20:42:17,2025-04-20 20:44:48,2025-04-20 19:48:43,2.5273,-56.078,18 stops away,2025-04-20,Sunday,20,2025-04-20 19:48:43
W 86 ST/AMSTERDAM AV,401912,M86-SBS,MTA NYCT_5528,2025-04-07 18:50:36,2025-04-07 19:09:28,2025-04-07 19:31:36,18.8784,22.1329,14 stops away,2025-04-07,Monday,18,2025-04-07 19:31:36
5 AV/UNION ST,308207,M86-SBS,MTA NYCT_6144,2025-04-15 17:21:14,2025-04-15 17:47:27,2025-04-15 17:49:06,26.2273,1.6481,11 stops away,2025-04-15,Tuesday,17,2025-04-15 17:49:06
5 AV/9 ST,308204,B63,MTA NYCT_248,2025-04-07 14:05:52,2025-04-07 14:18:43,2025-04-07 14:00:49,12.8518,-17.8875,19 stops away,2025-04-07,Monday,14,2025-04-07 14:00:49
W 86 ST/AMSTERDAM AV,401912,B63,MTA NYCT_407,2025-04-13 07:58:11,2025-04-13 07:53:29,2025-04-13 06:50:02,-4.6976,-63.447,16 stops away,2025-04-13,Sunday,7,2025-04-13 06:50:02
W 86 ST/AMSTERDAM AV,401912,B63,MTA NYCT_771,2025-04-09 17:44:05,2025-04-09 18:05:20,2025-04-09 18:19:07,21.2525,13.7885,7 stops away,2025-04-09,Wednesday,17,2025-04-09 18:19:07
5 AV/UNION ST,308207,B63,MTA NYCT_406,2025-04-13 15:00:39,2025-04-13 15:13:34,2025-04-13 15:12:27,12.9251,-1.1086,9 stops away,2025-04-13,Sunday,15,2025-04-13 15:12:27
5 AV/9 ST,308204,B63,MTA NYCT_471,2025-04-20 13:23:02,2025-04-20 13:46:29,2025-04-20 13:39:00,23.4616,-7.4837,19 stops away,2025-04-20,Sunday,13,2025-04-20 13:39:00
5 AV/9 ST,308204,B63,MTA NYCT_381,2025-04-07 17:46:33,2025-04-07 18:03:44,2025-04-07 17:31:26,17.1861,-32.2915,5 stops away,2025-04-07,Monday,17,2025-04-07 17:31:26
5 AV/UNION ST,308207,M86-SBS,MTA NYCT_5586,2025-04-19 17:07:14,2025-04-19 17:48:00,2025-04-19 17:44:48,40.7832,-3.2072,Unknown,2025-04-19,Saturday,17,2025-04-19 17:44:48
5 AV/UNION ST,308207,B63,MTA NYCT_381,2025-04-15 12:42:51,2025-04-15 12:47:19,2025-04-15 12:07:24,4.4794,-39.9166,9 stops away,2025-04-15,Tuesday,12,2025-04-15 12:07:24
5 AV/9 ST,308204,B63,MTA NYCT_247,2025-04-11 05:48:56,2025-04-11 06:05:08,2025-04-11 05:28:06,16.2057,-37.0251,4 stops away,2025-04-11,Friday,5,2025-04-11 05:28:06
5 AV/UNION ST,308207,B63,MTA NYCT_772,2025-04-15 07:10:18,2025-04-15 07:52:41,2025-04-15 06:38:29,42.3864,-74.1953,6 stops away,2025-04-15,Tuesday,7,2025-04-15 06:38:29
W 86 ST/AMSTERDAM AV,401912,M86-SBS,MTA NYCT_5587,2025-04-08 06:15:11,2025-04-08 06:39:46,2025-04-08 06:35:42,24.5921,-4.0646,6 stops away,2025-04-08,Tuesday,6,2025-04-08 06:35:42
W 86 ST/AMSTERDAM AV,401912,B63,MTA NYCT_263,2025-04-16 16:43:08,2025-04-16 17:03:23,2025-04-16 16:45:00,20.2621,-18.3865,18 stops away,2025-04-16,Wednesday,16,2025-04-16 16:45:00
5 AV/UNION ST,308207,B63,MTA NYCT_417,2025-04-09 14:20:02,2025-04-09 14:48:36,2025-04-09 14:49:18,28.5712,0.696,4 stops away,2025-04-09,Wednesday,14,2025-04-09 14:49:18
W 86 ST/AMSTERDAM AV,401912,M86-SBS,MTA NYCT_5617,2025-04-19 16:25:54,2025-04-19 16:29:23,2025-04-19 15:37:37,3.4842,-51.7604,Unknown,2025-04-19,Saturday,16,2025-04-19 15:37:37
W 86 ST/AMSTERDAM AV,401912,B63,MTA NYCT_758,2025-04-12 11:09:05,2025-04-12 11:20:35,2025-04-12 11:05:58,11.507,-14.6158,Unknown,2025-04-12,Saturday,11,2025-04-12 11:05:58
W 86 ST/AMSTERDAM AV,401912,M86-SBS,MTA NYCT_6156,2025-04-17 09:42:50,2025-04-17 09:42:12,2025-04-17 09:26:24,-0.6283,-15.7904,18 stops away,2025-04-17,Thursday,9,2025-04-17 09:26:24
5 AV/9 ST,308204,M86-SBS,MTA NYCT_5784,2025-04-17 19:40:20,2025-04-17 19:47:57,2025-04-17 19:33:33,7.6216,-14.3917,20 stops away,2025-04-17,Thursday,19,2025-04-17 19:33:33
W 86 ST/AMSTERDAM AV,401912,M86-SBS,MTA NYCT_6157,2025-04-18 07:54:36,2025-04-18 08:22:36,2025-04-18 08:40:17,28.0055,17.6819,20 stops away,2025-04-18,Friday,7,2025-04-18 08:40:17
W 86 ST/AMSTERDAM AV,401912,B63,MTA NYCT_439,2025-04-13 12:42:06,2025-04-13 12:59:49,2025-04-13 12:29:37,17.7256,-30.1922,4 stops away,2025-04-13,Sunday,12,2025-04-13 12:29:37
5 AV/9 ST,308204,M86-SBS,MTA NYCT_6226,2025-04-19 20:46:07,2025-04-19 20:59:15,2025-04-19 20:46:01,13.1358,-13.2281,15 stops away,2025-04-19,Saturday,20,2025-04-19 20:46:01
5 AV/9 ST,308204,B63,MTA NYCT_417,2025-04-08 21:00:59,2025-04-08 21:02:09,2025-04-08 20:56:10,1.1769,-5.9817,18 stops away,2025-04-08,Tuesday,21,2025-04-08 20:56:10
W 86 ST/AMSTERDAM AV,401912,B63,MTA NYCT_381,2025-04-13 12:22:24,2025-04-13 12:48:10,2025-04-13 12:34:17,25.7817,-13.8915,1 stops away,2025-04-13,Sunday,12,2025-04-13 12:34:17
W 86 ST/AMSTERDAM AV,401912,B63,MTA NYCT_471,2025-04-10 17:45:31,2025-04-10 17:43:56,2025-04-10 17:30:00,-1.5758,-13.9381,12 stops away,2025-04-10,Thursday,17,2025-04-10 17:30:00
5 AV/9 ST,308204,B63,MTA NYCT_469,2025-04-09 12:40:46,2025-04-09 12:42:57,2025-04-09 12:47:01,2.1834,4.081,2 stops away,2025-04-09,Wednesday,12,2025-04-09 12:47:01
W 86 ST/AMSTERDAM AV,401912,M86-SBS,MTA NYCT_5503,2025-04-12 13:46:29,2025-04-12 14:00:56,2025-04-12 13:42:39,14.4614,-18.2882,4 stops away,2025-04-12,Saturday,13,2025-04-12 13:42:39
5 AV/UNION ST,308207,M86-SBS,MTA NYCT_5528,2025-04-08 20:09:29,2025-04-08 20:19:10,2025-04-08 19:59:59,9.6851,-19.1817,20 stops away,2025-04-08,Tuesday,20,2025-04-08 19:59:59
5 AV/UNION ST,308207,M86-SBS,MTA NYCT_6157,2025-04-07 07:01:22,2025-04-07 07:20:13,2025-04-07 06:48:55,18.8555,-31.2906,15 stops away,2025-04-07,Monday,7,2025-04-07 06:48:55
5 AV/9 ST,308204,M86-SBS,MTA NYCT_5617,2025-04-10 09:47:10,2025-04-10 09:48:13,2025-04-10 09:58:15,1.0561,10.0293,19 stops away,2025-04-10,Thursday,9,2025-04-10 09:58:15
5 AV/UNION ST,308207,B63,MTA NYCT_469,2025-04-17 08:25:35,2025-04-17 08:39:25,2025-04-17 08:28:26,13.8361,-10.9807,18 stops away,2025-04-17,Thursday,8,2025-04-17 08:28:26
W 86 ST/AMSTERDAM AV,401912,M86-SBS,MTA NYCT_6156,2025-04-20 14:07:36,2025-04-20 14:20:01,2025-04-20 14:12:23,12.4249,-7.6296,2 stops away,2025-04-20,Sunday,14,2025-04-20 14:12:23
W 86 ST/AMSTERDAM AV,401912,B63,MTA NYCT_248,2025-04-15 17:18:02,2025-04-15 17:21:49,2025-04-15 16:30:59,3.7838,-50.8291,5 stops away,2025-04-15,Tuesday,17,2025-04-15 16:30:59
5 AV/UNION ST,308207,B63,MTA NYCT_247,2025-04-20 13:33:42,2025-04-20 13:38:41,2025-04-20 13:32:39,4.9961,-6.0362,2 stops away,2025-04-20,Sunday,13,2025-04-20 13:32:39
5 AV/9 ST,308204,M86-SBS,MTA NYCT_5617,2025-04-13 17:08:10,2025-04-13 17:13:53,2025-04-13 16:51:37,5.7186,-22.267,18 stops away,2025-04-13,Sunday,17,2025-04-13 16:51:37
5 AV/UNION ST,308207,B63,MTA NYCT_381,2025-04-13 07:21:53,2025-04-13 08:04:00,2025-04-13 07:09:30,42.123,-54.496,20 stops away,2025-04-13,Sunday,7,2025-04-13 07:09:30
W 86 ST/AMSTERDAM AV,401912,B63,MTA NYCT_469,2025-04-15 07:57:30,2025-04-15 08:06:37,2025-04-15 08:33:02,9.1233,26.4174,11 stops away,2025-04-15,Tuesday,7,2025-04-15 08:33:02
W 86 ST/AMSTERDAM AV,401912,M86-SBS,MTA NYCT_6226,2025-04-16 18:43:06,2025-04-16 19:01:16,2025-04-16 18:31:25,18.1814,-29.858,5 stops away,2025-04-16,Wednesday,18,2025-04-16 18:31:25
W 86 ST/AMSTERDAM AV,401912,B63,MTA NYCT_403,2025-04-13 15:06:20,2025-04-13 15:26:16,2025-04-13 15:12:52,19.9345,-13.3984,8 stops away,2025-04-13,Sunday,15,2025-04-13 15:12:52
5 AV/UNION ST,308207,M86-SBS,MTA NYCT_6144,2025-04-10 15:52:13,2025-04-10 16:01:45,2025-04-10 15:51:19,9.5394,-10.4331,Unknown,2025-04-10,Thursday,15,2025-04-10 15:51:19
W 86 ST/AMSTERDAM AV,401912,B63,MTA NYCT_247,2025-04-16 13:32:41,2025-04-16 13:39:35,2025-04-16 13:02:59,6.9061,-36.5937,4 stops away,2025-04-16,Wednesday,13,2025-04-16 13:02:59
5 AV/9 ST,308204,B63,MTA NYCT_406,2025-04-15 11:09:02,2025-04-15 11:20:34,2025-04-15 10:44:06,11.5344,-36.4533,13 stops away,2025-04-15,Tuesday,11,2025-04-15 10:44:06
5 AV/UNION ST,308207,M86-SBS,MTA NYCT_5508,2025-04-15 05:12:16,2025-04-15 05:21:04,2025-04-15 05:14:09,8.8136,-6.9293,11 stops away,2025-04-15,Tuesday,5,2025-04-15 05:14:09
W 86 ST/AMSTERDAM AV,401912,M86-SBS,MTA NYCT_5503,2025-04-12 17:52:23,2025-04-12 18:18:15,2025-04-12 18:28:03,25.8765,9.7963,Unknown,2025-04-12,Saturday,17,2025-04-12 18:28:03
5 AV/UNION ST,308207,M86-SBS,MTA NYCT_6157,2025-04-10 18:49:22,2025-04-10 19:02:56,2025-04-10 18:59:08,13.5769,-3.7939,9 stops away,2025-04-10,Thursday,18,2025-04-10 18:59:08
5 AV/UNION ST,308207,M86-SBS,MTA NYCT_5528,2025-04-20 17:44:36,2025-04-20 18:05:52,2025-04-20 17:58:22,21.2797,-7.5042,5 stops away,2025-04-20,Sunday,17,2025-04-20 17:58:22
W 86 ST/AMSTERDAM AV,401912,B63,MTA NYCT_758,2025-04-12 12:23:17,2025-04-12 12:29:12,2025-04-12 11:52:23,5.9246,-36.8224,3 stops away,2025-04-12,Saturday,12,2025-04-12 11:52:23
5 AV/9 ST,308204,B63,MTA NYCT_431,2025-04-20 10:28:56,2025-04-20 10:43:12,2025-04-20 09:51:42,14.267,-51.4999,10 stops away,2025-04-20,Sunday,10,2025-04-20 09:51:42
W 86 ST/AMSTERDAM AV,401912,M86-SBS,MTA NYCT_5784,2025-04-11 20:11:53,2025-04-11 20:22:06,2025-04-11 19:12:17,10.2234,-69.8095,5 stops away,2025-04-11,Friday,20,2025-04-11 19:12:17
W 86 ST/AMSTERDAM AV,401912,M86-SBS,MTA NYCT_5586,2025-04-15 20:55:18,2025-04-15 20:56:26,2025-04-15 20:22:52,1.1406,-33.5588,20 stops away,2025-04-15,Tuesday,20,2025-04-15 20:22:52
5 AV/UNION ST,308207,B63,MTA NYCT_381,2025-04-20 12:54:20,2025-04-20 13:13:39,2025-04-20 13:13:56,19.3222,0.2862,11 stops away,2025-04-20,Sunday,12,2025-04-20 13:13:56
5 AV/9 ST,308204,M86-SBS,MTA NYCT_5519,2025-04-15 17:24:45,2025-04-15 17:36:26,2025-04-15 17:37:36,11.6873,1.1784,14 stops away,2025-04-15,Tuesday,17,2025-04-15 17:37:36
5 AV/9 ST,308204,B63,MTA NYCT_386,2025-04-17 20:00:46,2025-04-17 20:20:48,2025-04-17 20:02:44,20.0448,-18.0667,19 stops away,2025-04-17,Thursday,20,2025-04-17 20:02:44
5 AV/9 ST,308204,M86-SBS,MTA NYCT_6187,2025-04-09 07:55:58,2025-04-09 07:57:03,2025-04-09 07:37:58,1.0992,-19.0883,10 stops away,2025-04-09,Wednesday,7,2025-04-09 07:37:58
5 AV/UNION ST,308207,B63,MTA NYCT_771,2025-04-08 21:27:57,2025-04-08 21:39:37,2025-04-08 20:58:22,11.6679,-41.2418,12 stops away,2025-04-08,Tuesday,21,2025-04-08 20:58:22
5 AV/UNION ST,308207,B63,MTA NYCT_247,2025-04-20 11:03:59,2025-04-20 11:17:06,2025-04-20 11:08:33,13.1199,-8.5423,7 stops away,2025-04-20,Sunday,11,2025-04-20 11:08:33
5 AV/9 ST,308204,M86-SBS,MTA NYCT_5508,2025-04-20 19:05:22,2025-04-20 19:19:08,2025-04-20 19:10:35,13.7829,-8.5615,10 stops away,2025-04-20,Sunday,19,2025-04-20 19:10:35
5 AV/9 ST,308204,M86-SBS,MTA NYCT_5586,2025-04-17 11:48:21,2025-04-17 12:07:03,2025-04-17 11:48:35,18.7037,-18.4702,19 stops away,2025-04-17,Thursday,11,2025-04-17 11:48:35
5 AV/UNION ST,308207,B63,MTA NYCT_418,2025-04-13 22:58:28,2025-04-13 23:06:40,2025-04-13 22:43:28,8.2006,-23.1929,11 stops away,2025-04-13,Sunday,22,2025-04-13 22:43:28
W 86 ST/AMSTERDAM AV,401912,B63,MTA NYCT_386,2025-04-10 18:53:39,2025-04-10 19:04:56,2025-04-10 19:19:17,11.2976,14.3442,5 stops away,2025-04-10,Thursday,18,2025-04-10 19:19:17
5 AV/UNION ST,308207,M86-SBS,MTA NYCT_5528,2025-04-14 09:06:42,2025-04-14 09:01:42,2025-04-14 09:06:03,-5.0,4.3654,14 stops away,2025-04-14,Monday,9,2025-04-14 09:06:03
5 AV/UNION ST,308207,M86-SBS,MTA NYCT_5586,2025-04-13 17:57:29,2025-04-13 18:04:34,2025-04-13 17:33:45,7.0881,-30.8106,1 stops away,2025-04-13,Sunday,17,2025-04-13 17:33:45
5 AV/UNION ST,308207,B63,MTA NYCT_771,2025-04-13 13:32:25,2025-04-13 13:44:38,2025-04-13 12:57:50,12.2234,-46.8023,4 stops away,2025-04-13,Sunday,13,2025-04-13 12:57:50
5 AV/9 ST,308204,B63,MTA NYCT_247,2025-04-16 19:29:36,2025-04-16 19:35:09,2025-04-16 19:02:12,5.5638,-32.9535,8 stops away,2025-04-16,Wednesday,19,2025-04-16 19:02:12
W 86 ST/AMSTERDAM AV,401912,B63,MTA NYCT_418,2025-04-16 17:59:09,2025-04-16 18:15:04,2025-04-16 17:43:05,15.9272,-31.9804,10 stops away,2025-04-16,Wednesday,17,2025-04-16 17:43:05
5 AV/9 ST,308204,M86-SBS,MTA NYCT_5508,2025-04-09 15:20:05,2025-04-09 15:46:11,2025-04-09 16:10:27,26.1095,24.264,6 stops away,2025-04-09,Wednesday,15,2025-04-09 16:10:27
W 86 ST/AMSTERDAM AV,401912,B63,MTA NYCT_439,2025-04-16 18:28:28,2025-04-16 18:23:28,2025-04-16 18:20:38,-5.0,-2.8228,3 stops away,2025-04-16,Wednesday,18,2025-04-16 18:20:38
5 AV/UNION ST,308207,B63,MTA NYCT_771,2025-04-18 09:47:03,2025-04-18 10:16:44,2025-04-18 10:13:53,29.698,-2.8517,16 stops away,2025-04-18,Friday,9,2025-04-18 10:13:53
W 86 ST/AMSTERDAM AV,401912,M86-SBS,MTA NYCT_5519,2025-04-13 18:02:23,2025-04-13 18:08:59,2025-04-13 17:49:07,6.6091,-19.8707,11 stops away,2025-04-13,Sunday,18,2025-04-13 17:49:07
5 AV/9 ST,308204,B63,MTA NYCT_407,2025-04-15 19:49:06,2025-04-15 19:55:14,2025-04-15 19:31:33,6.1397,-23.6799,12 stops away,2025-04-15,Tuesday,19,2025-04-15 19:31:33
5 AV/UNION ST,308207,B63,MTA NYCT_373,2025-04-08 15:19:24,2025-04-08 15:21:36,2025-04-08 15:04:32,2.2153,-17.0747,16 stops away,2025-04-08,Tuesday,15,2025-04-08 15:04:32
5 AV/UNION ST,308207,B63,MTA NYCT_386,2025-04-17 21:54:28,2025-04-17 21:54:11,2025-04-17 21:35:16,-0.2738,-18.9201,10 stops away,2025-04-17,Thursday,21,2025-04-17 21:35:16
5 AV/UNION ST,308207,B63,MTA NYCT_263,2025-04-20 13:56:12,2025-04-20 13:55:35,2025-04-20 13:45:27,-0.6129,-10.1207,10 stops away,2025-04-20,Sunday,13,2025-04-20 13:45:27
5 AV/9 ST,308204,M86-SBS,MTA NYCT_5503,2025-04-09 07:06:58,2025-04-09 07:17:03,2025-04-09 07:08:44,10.0874,-8.3094,5 stops away,2025-04-09,Wednesday,7,2025-04-09 07:08:44
5 AV/9 ST,308204,M86-SBS,MTA NYCT_6144,2025-04-13 13:21:27,2025-04-13 13:40:38,2025-04-13 14:00:25,19.1934,19.7758,8 stops away,2025-04-13,Sunday,13,2025-04-13 14:00:25
W 86 ST/AMSTERDAM AV,401912,B63,MTA NYCT_373,2025-04-17 18:02:59,2025-04-17 17:57:59,2025-04-17 17:25:21,-5.0,-32.6303,6 stops away,2025-04-17,Thursday,18,2025-04-17 17:25:21
5 AV/UNION ST,308207,M86-SBS,MTA NYCT_5617,2025-04-09 20:42:12,2025-04-09 20:52:07,2025-04-09 20:47:29,9.9238,-4.639,15 stops away,2025-04-09,Wednesday,20,2025-04-09 20:47:29
5 AV/UNION ST,308207,B63,MTA NYCT_418,2025-04-14 17:26:22,2025-04-14 17:24:04,2025-04-14 16:48:14,-2.292,-35.8283,16 stops away,2025-04-14,Monday,17,2025-04-14 16:48:14
W 86 ST/AMSTERDAM AV,401912,B63,MTA NYCT_247,2025-04-11 06:10:10,2025-04-11 06:23:46,2025-04-11 06:11:01,13.608,-12.7571,5 stops away,2025-04-11,Friday,6,2025-04-11 06:11:01
5 AV/9 ST,308204,M86-SBS,MTA NYCT_5528,2025-04-16 17:52:59,2025-04-16 18:16:32,2025-04-16 18:11:32,23.5646,-4.9991,15 stops away,2025-04-16,Wednesday,17,2025-04-16 18:11:32
5 AV/9 ST,308204,M86-SBS,MTA NYCT_6157,2025-04-11 16:05:29,2025-04-11 16:28:33,2025-04-11 16:18:08,23.0671,-10.4052,18 stops away,2025-04-11,Friday,16,2025-04-11 16:18:08
W 86 ST/AMSTERDAM AV,401912,B63,MTA NYCT_247,2025-04-08 09:33:40,2025-04-08 09:53:07,2025-04-08 09:52:54,19.4607,-0.2185,Unknown,2025-04-08,Tuesday,9,2025-04-08 09:52:54
W 86 ST/AMSTERDAM AV,401912,M86-SBS,MTA NYCT_5784,2025-04-17 14:51:04,2025-04-17 14:46:04,2025-04-17 15:04:52,-5.0,18.8003,8 stops away,2025-04-17,Thursday,14,2025-04-17 15:04:52
5 AV/9 ST,308204,B63,MTA NYCT_439,2025-04-07 08:15:47,2025-04-07 08:10:47,2025-04-07 07:32:51,-5.0,-37.9272,13 stops away,2025-04-07,Monday,8,2025-04-07 07:32:51
5 AV/UNION ST,308207,M86-SBS,MTA NYCT_5587,2025-04-12 11:15:41,2025-04-12 11:23:45,2025-04-12 11:23:42,8.0725,-0.0488,2 stops away,2025-04-12,Saturday,11,2025-04-12 11:23:42
W 86 ST/AMSTERDAM AV,401912,M86-SBS,MTA NYCT_6187,2025-04-16 15:34:43,2025-04-16 15:29:43,2025-04-16 15:14:30,-5.0,-15.2008,13 stops away,2025-04-16,Wednesday,15,2025-04-16 15:14:30
W 86 ST/AMSTERDAM AV,401912,M86-SBS,MTA NYCT_6157,2025-04-09 10:39:35,2025-04-09 10:58:49,2025-04-09 11:05:43,19.2354,6.9117,12 stops away,2025-04-09,Wednesday,10,2025-04-09 11:05:43
5 AV/UNION ST,308207,B63,MTA NYCT_431,2025-04-07 19:00:34,2025-04-07 19:07:08,2025-04-07 18:46:02,6.5727,-21.0975,19 stops away,2025-04-07,Monday,19,2025-04-07 18:46:02
